0.0,40.0
1.9999999999999998,47.77389804150265
4.000000000000001,58.418914321815606
5.999999999999998,71.2094571609077
8.0,43.110876221023425
10.0,45.24264956018856
12.000000000000002,58.37230888856484
14.141711619769644,43.003912134907935
16.008334548282065,35.64815084803424
19.000000000000007,59.83731836516513
22.001555134373326,59.9296544685813
27.041988628079892,46.865942557223974
35.19431889974241,45.65952276813913
45.455970258055075,40.75623268698064
54.7755503717743,46.18583855761286
64.95186373135053,50.98901686348836
74.67016571900665,46.295572726831104
84.25676726442143,43.38946396462085
102.57894736842103,42.0
123.0,15.0
