0.0,38.0
21.0,67.43045633474227
41.99999999999999,74.27773727948704
62.06667638625649,61.1338630509795
83.00524857850998,53.448461874911125
102.99999999999999,52.24170190018303
123.00000000000001,46.77516158818084
144.00002429897458,55.57894736842198
166.5979248675704,69.79124750935289
192.2909802206345,65.31656704087611
223.99844486562668,62.612358458472194
258.00000000000006,46.645453661855754
291.1417116197695,55.9567235262605
324.51973076736124,57.149584487527626
357.22444962822556,48.89354619235541
390.6360742576662,59.58288380230221
423.93332361374337,72.45446372162684
464.0995285998929,67.522841036116
510.4409534917623,56.246343004323705
590.0,24.0
