0 0
301 0
602 0
903 0
1204 0
1505 0
1806 0
2107 0
2408 0
2709 0
3011 0
3312 0
3613 0
3914 0
4215 0
4516 0
4817 0
5118 0
5419 0
5720 0
6021 0
6322 0
6623 0
6924 0
7225 0
7526 0
7827 0
8128 0
8430 0
8731 0
9032 0
9333 0
9634 0
9935 0
10236 0
10537 0
10838 0
11139 0
11440 0
11741 0
12042 0
12343 0
12644 0
12945 0
13246 0
13547 0
13848 0
14150 0
14451 0
14752 0
15053 0
15354 0
15655 0
15956 0
16257 0
16558 0
16859 0
17160 0
17461 0
17762 0
18063 0
18364 0
18665 0
18966 0
19267 0
19569 0
19870 0
20171 0
20472 0
20773 0
21074 0
21375 0
21676 0
21977 0
22278 0
22579 0
22880 0
23181 0
23482 0
23783 0
24084 0
24385 0
24686 0
24988 0
25289 0
25590 0
25891 0
26192 0
26493 0
26794 0
27095 0
27396 0
27697 0
27998 0
28061 4
28062 54
28063 60
28064 60
28065 63
28066 63
28067 60
28069 60
28070 60
28071 60
28072 60
28073 60
28074 63
28075 63
28076 60
28077 60
28078 60
28079 63
28080 60
28081 60
28082 60
28083 60
28084 45
28086 2
28198 11
28199 18
28200 56
28201 67
28202 67
28203 65
28204 67
28205 67
28206 67
28207 67
28208 67
28209 67
28210 69
28211 67
28213 65
28214 67
28215 67
28216 65
28217 63
28218 65
28219 65
28220 65
28221 65
28222 65
28223 65
28224 65
28225 65
28226 67
28227 65
28228 67
28229 67
28231 67
28232 65
28233 60
28234 9
28535 0
28836 0
29137 0
29437 0
29738 0
30039 0
30340 0
30641 0
30942 0
31243 0
31544 0
31845 0
32146 0
32447 0
32749 0
33050 0
33351 0
33652 0
33953 0
34254 0
34555 0
34856 0
35157 0
35458 0
35759 0
36060 0
36361 0
36662 0
36963 0
37264 0
37565 0
37866 0
38168 0
38469 0
38770 0
39071 0
39372 0
39673 0
39974 0
40275 0
40576 0
40877 0
41178 0
41479 0
41780 0
42081 0
42382 0
42683 0
42985 0
43286 0
43587 0
43888 0
44189 0
44490 0
44791 0
45092 0
45393 0
45694 0
45995 0
46296 0
46597 0
46898 0
47199 0
47500 0
47801 0
48102 0
48403 0
48705 0
49006 0
49307 0
49608 0
49859 60
49860 38
49861 2
49863 60
49864 11
49868 2
50169 0
50470 0
50771 0
51072 0
51373 0
51674 0
51975 0
52277 0
52578 0
52879 0
53180 0
53481 0
53782 0
54083 0
54384 0
54685 0
54986 0
55288 0
55589 0
55890 0
56191 0
56492 0
56793 0
57094 0
57395 0
57696 0
57997 0
58298 0
58599 0
58900 0
59201 0
59502 0
59803 0
60104 0
60405 0
60707 0
61008 0
61309 0
61610 0
61911 0
62212 0
62513 0
62814 0
63115 0
63416 0
63717 0
64018 0
64319 0
64620 0
64921 0
65222 0
65523 0
65824 0
66126 0
66427 0
66728 0
67029 0
67330 0
67452 6
67753 0
68054 0
68291 6
68292 49
68293 49
68294 47
68295 49
68296 49
68297 49
68298 47
68300 47
68301 47
68302 47
68303 49
68304 49
68305 49
68306 49
68307 47
68308 49
68309 49
68310 49
68311 49
68312 49
68313 49
68315 49
68316 47
68317 49
68318 47
68319 47
68320 47
68321 49
68322 49
68323 47
68324 49
68325 49
68326 49
68327 49
68328 49
68329 49
68330 49
68332 13
68340 2
68641 0
68942 0
69243 0
69544 0
69726 22
69727 27
69728 38
69729 40
69730 36
69731 36
69732 36
69733 36
69734 38
69735 36
69736 38
69738 36
69739 38
69740 36
69741 38
69742 36
69743 38
69744 38
69745 40
69746 40
69747 29
70048 0
70301 18
70325 22
70326 51
70327 58
70328 58
70330 58
70331 58
70332 58
70333 56
70334 56
70335 56
70336 72
70337 54
70338 56
70339 54
70340 54
70341 51
70342 54
70343 56
70344 56
70345 56
70347 56
70348 56
70349 56
70350 22
70651 0
70952 0
71253 0
71554 0
71855 0
72156 0
72457 0
72758 0
73059 0
73360 0
73661 0
73962 0
74263 0
74564 0
74866 0
75167 0
75468 0
75769 0
75896 31
75897 47
75898 49
75899 51
75900 47
75901 40
75902 2
76203 0
76438 2
76439 47
76440 51
76441 9
76443 13
76444 38
76445 38
76446 40
76447 40
76448 40
76449 40
76450 38
76451 40
76452 40
76453 38
76454 38
76455 40
76456 38
76457 38
76459 38
76460 38
76461 38
76462 38
76463 40
76464 38
76465 38
76466 38
76467 38
76468 38
76469 38
76470 38
76471 40
76472 38
76473 38
76474 40
76476 38
76477 38
76478 40
76479 38
76480 40
76481 38
76482 38
76483 40
76484 38
76485 38
76486 38
76487 40
76488 38
76489 38
76509 38
76511 36
76512 36
76513 36
76514 36
76515 36
76516 36
76517 36
76518 36
76519 38
76520 47
76521 60
76522 63
76523 58
76524 58
76525 63
76526 60
76528 60
76529 63
76530 60
76531 63
76532 65
76533 63
76534 65
76535 65
76536 63
76537 65
76538 65
76539 65
76540 63
76541 63
76542 65
76544 63
76545 65
76546 65
76547 67
76548 65
76549 63
76550 63
76551 63
76552 63
76553 63
76554 63
76555 65
76556 65
76557 63
76558 63
76559 65
76561 65
76562 63
76563 63
76564 60
76565 60
76566 60
76567 60
76568 60
